id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
4027,DS,2005,Platform,Nintendo,0.0,0.0,0.0,1.2200000003109
4534,PSV,2014,Adventure,Telltale Games,0.1,0.0,0.03,1.0100000001483
1156,SNES,1992,Role-Playing,Enix Corporation,0.0,0.0,0.01,3.78000000139294
1716,GBA,2006,Sports,Nintendo,0.0,0.0,0.0,1.02999999975121
5935,DS,2005,Role-Playing,Nintendo,0.77,0.07,0.08,1.4299999996113
4336,SAT,1996,Role-Playing,NEC,0.0,0.0,0.0,1.26000000004613
4903,X360,2013,Fighting,Namco Bandai Games,0.29,0.17,0.04,1.0100000001483
1274,PS3,2007,Misc,Sony Computer Entertainment,0.28,0.0,0.03,1.0199999996979
1685,X360,2006,Role-Playing,Microsoft Game Studios,0.3,0.33,0.08,1.21000000047353
2761,PS3,2012,Role-Playing,Namco Bandai Games,0.2,0.15,0.07,1.4499999993729
2750,PSV,2015,Adventure,Aqua Plus,0.0,0.0,0.0,1.0499999998221
2246,PS2,2006,Fighting,Ignition Entertainment,0.0,0.0,0.0,1.0100000001483
2348,PSP,2011,Adventure,Comfort,0.0,0.0,0.0,1.02999999975121
4231,X360,2006,Shooter,Atari,0.07,0.01,0.01,1.0199999996979
1174,Wii,2010,Fighting,Takara Tomy,0.0,0.0,0.0,1.05999999986859
2178,XOne,2016,Action,Microsoft Game Studios,0.27,0.19,0.04,1.0100000001483
3696,X360,2008,Action,Activision,0.82,0.52,0.14,1.0100000001483
663,X360,2009,Fighting,PQube,0.21,0.08,0.03,1.03999999984059
4887,PSP,2006,Adventure,ChunSoft,0.0,0.0,0.0,1.0199999996979
2464,PS3,2010,Misc,Unknown,0.0,0.0,0.0,1.02999999975121
5145,PSP,2005,Puzzle,Sony Computer Entertainment,0.0,0.0,0.0,1.10999999964009
4162,3DS,2012,Action,Namco Bandai Games,0.0,0.0,0.0,1.07999999985298
4954,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.0,0.01,1.1300000003116
5198,PSP,2008,Misc,Sony Computer Entertainment,0.0,0.03,0.01,1.05999999986859
191,PSV,2016,Adventure,Idea Factory,0.0,0.0,0.0,1.02999999975121
3149,PS2,2000,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.14999999956857
2754,WS,1999,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.17999999943646
3306,Wii,2008,Strategy,Nintendo,0.29,0.14,0.04,1.18999999985311
5504,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.08,0.47,1.10000000021524
3874,PS2,2003,Simulation,Tecmo Koei,0.08,0.06,0.02,1.18999999985311
5530,PS2,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.07999999985298
4621,X360,2008,Shooter,Konami Digital Entertainment,0.0,0.0,0.0,1.02999999975121
3636,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.0,1.0100000001483
4154,N64,1996,Misc,Konami Digital Entertainment,0.0,0.0,0.0,1.08999999973725
2071,PSP,2010,Role-Playing,Falcom Corporation,0.09,0.0,0.01,1.03999999984059
4010,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.06999999949302
2329,DS,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.1399999995367
3543,PSP,2011,Fighting,Square Enix,0.21,0.13,0.08,1.46000000040844
4193,X360,2010,Sports,Microsoft Game Studios,3.92,1.78,0.51,1.02999999975121
3708,PS3,2012,Action,Sega,0.0,0.0,0.0,1.10999999964009
1365,3DS,2012,Platform,Nintendo,3.66,3.07,0.63,3.47000000014308
2420,PSP,2009,Action,Irem Software Engineering,0.0,0.0,0.0,1.06999999949302
5250,X360,2005,Shooter,Microsoft Game Studios,0.66,0.02,0.06,1.02999999975121
3579,PS3,2013,Sports,Sega,0.0,0.0,0.0,1.1300000003116
3829,PSP,2008,Sports,Electronic Arts,0.23,0.07,0.06,1.02999999975121
5177,PSP,2010,Sports,Konami Digital Entertainment,0.05,0.3,0.16,1.28999999951808
2588,PSV,2014,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.0,1.14999999956857
1589,GBA,2003,Puzzle,Nintendo,0.4,0.11,0.02,1.69999999989431
977,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.0,1.0100000001483
6074,PSP,2014,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.08999999973725
3274,DS,2009,Role-Playing,Broccoli,0.0,0.0,0.0,1.0100000001483
4684,PS,1999,Racing,SquareSoft,0.07,0.05,0.03,1.29999999939226
5968,X360,2010,Shooter,Microsoft Game Studios,0.63,0.37,0.1,1.0199999996979
1191,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.0,1.06999999949302
125,PSP,2008,Role-Playing,Sting,0.05,0.0,0.01,1.03999999984059
2909,WiiU,2013,Shooter,Activision,0.23,0.09,0.03,1.0100000001483
2587,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.11999999965616
2848,PS,1998,Role-Playing,SquareSoft,0.29,0.19,0.1,1.88999999986477
5235,Wii,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.03999999984059
4363,NES,1988,Racing,Nintendo,1.47,0.38,0.1,1.18999999985311
1794,PSP,2008,Racing,Electronic Arts,0.23,0.32,0.19,1.02999999975121
2219,SNES,1995,Role-Playing,Data East,0.0,0.0,0.0,1.03999999984059
4975,SNES,1995,Platform,Nintendo,1.65,0.61,0.09,2.7600000007478
3226,PS2,2007,Adventure,Alchemist,0.0,0.0,0.0,1.06999999949302
3419,X360,2006,Action,Ubisoft,0.67,0.05,0.06,1.0100000001483
6072,PSP,2008,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.4200000005493
5817,PS2,2003,Role-Playing,Sega,0.0,0.0,0.0,1.24000000047499
2066,GB,2001,Role-Playing,Imagineer,0.0,0.0,0.0,1.11999999965616
1447,DC,1999,Adventure,Sega,0.52,0.24,0.04,1.37999999976662
1145,PS2,2006,Misc,Tecmo Koei,0.0,0.0,0.0,1.0100000001483
4718,PS3,2010,Racing,Codemasters,0.25,0.76,0.27,1.07999999985298
4637,DS,2007,Adventure,SNK Playmore,0.0,0.0,0.0,1.0499999998221
5269,PSP,2013,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
2998,PS,1996,Fighting,Acclaim Entertainment,0.01,0.01,0.01,1.1300000003116
3993,PS3,2010,Misc,Irem Software Engineering,0.0,0.0,0.0,1.0199999996979
3794,3DS,2015,Strategy,Atlus,0.0,0.0,0.0,1.0199999996979
2074,PS,1997,Simulation,Sony Computer Entertainment,0.16,0.11,0.06,1.55999999959214
353,N64,1997,Action,Konami Digital Entertainment,0.07,0.02,0.04,1.22999999952728
701,X360,2011,Misc,Microsoft Game Studios,1.73,0.46,0.18,1.0199999996979
3767,PS2,2002,Misc,Hudson Soft,0.0,0.0,0.0,1.46000000040844
2021,PS3,2012,Role-Playing,Capcom,0.41,0.46,0.19,1.72000000030038
3851,PSV,2015,Action,Idea Factory International,0.02,0.03,0.01,1.0499999998221
2289,PS2,2008,Sports,Konami Digital Entertainment,0.05,0.04,0.01,1.0499999998221
5472,PS2,2006,Adventure,Princess Soft,0.0,0.0,0.0,1.02999999975121
1121,PS,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.05,1.75000000011301
1849,PSP,2012,Sports,Ackkstudios,0.0,0.0,0.0,1.03999999984059
5948,PS4,2015,Action,Square Enix,0.46,1.02,0.28,1.06999999949302
685,PS,1995,Adventure,Acclaim Entertainment,0.0,0.0,0.01,1.10000000021524
4099,PSP,2009,Action,Spike,0.0,0.0,0.0,1.0100000001483
975,PS3,2014,Fighting,Namco Bandai Games,0.04,0.06,0.02,1.20000000024725
1539,SNES,1994,Strategy,Tecmo Koei,0.0,0.0,0.0,1.52999999938135
3305,3DS,2014,Adventure,imageepoch Inc.,0.0,0.0,0.0,1.0100000001483
4740,PS4,2015,Action,Sony Computer Entertainment,0.02,0.05,0.01,1.03999999984059
3284,PSV,2016,Action,Ubisoft,0.02,0.06,0.02,1.0100000001483
4054,PSP,2006,Misc,Sega,0.0,0.0,0.0,1.0199999996979
5819,PS3,2008,Shooter,Electronic Arts,0.74,0.26,0.15,1.0199999996979
3119,DS,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.18999999985311
2347,Wii,2008,Racing,Jaleco,0.0,0.0,0.0,1.02999999975121
5362,PSP,2011,Adventure,Kadokawa Shoten,0.0,0.0,0.0,1.18999999985311
4777,PS,1998,Role-Playing,SquareSoft,0.0,0.0,0.01,1.1599999998628
393,PSP,2010,Action,Ubisoft,0.09,0.18,0.1,1.0100000001483
4036,DS,2010,Adventure,Idea Factory,0.0,0.0,0.0,1.06999999949302
415,DS,2010,Misc,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
5630,3DS,2015,Action,Nintendo,0.0,0.0,0.0,1.03999999984059
1820,PS2,2006,Action,Capcom,0.0,0.0,0.0,1.06999999949302
3866,PSP,2013,Misc,Asgard,0.0,0.0,0.0,1.02999999975121
1944,PS2,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.1599999998628
911,PS3,2016,Misc,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
5060,PSP,2007,Strategy,Konami Digital Entertainment,0.03,0.2,0.11,1.10000000021524
42,PS2,2008,Sports,Konami Digital Entertainment,0.13,0.07,2.05,1.26000000004613
1624,PSV,2015,Action,Idea Factory,0.0,0.0,0.0,1.0199999996979
1760,DS,2012,Action,Idea Factory,0.0,0.0,0.0,1.0100000001483
2616,SAT,1998,Strategy,Sega,0.0,0.0,0.0,1.07999999985298
3051,PS2,2001,Fighting,Virgin Interactive,0.15,0.11,0.04,1.0499999998221
2777,PSP,2012,Action,5pb,0.0,0.0,0.0,1.0199999996979
3665,PSP,2013,Action,Broccoli,0.0,0.0,0.0,1.11999999965616
2080,Wii,2009,Adventure,Nintendo,0.0,0.0,0.0,1.0499999998221
4692,PS4,2015,Action,Bethesda Softworks,0.09,0.25,0.06,1.0199999996979
3427,NES,1986,Action,Nintendo,1.33,0.31,0.05,2.0400000002935
528,NES,1988,Sports,Nintendo,1.27,0.32,0.05,1.77999999945889
4716,PS2,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.1300000003116
4257,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.31,0.22,0.05,1.02999999975121
4766,DS,2008,Platform,Nintendo,0.61,0.0,0.05,1.20000000024725
517,DS,2010,Action,Hudson Soft,0.0,0.0,0.0,1.0499999998221
5466,PSP,2006,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
2526,PS3,2012,Action,Sega,0.0,0.0,0.0,1.5899999996309
5407,X360,2007,Shooter,Eidos Interactive,0.36,0.31,0.08,1.0100000001483
3252,PSP,2007,Role-Playing,Nippon Ichi Software,0.0,0.0,0.0,1.1300000003116
5463,Wii,2010,Platform,Disney Interactive Studios,2.06,0.64,0.22,1.11999999965616
4750,PS3,2013,Role-Playing,Nippon Ichi Software,0.06,0.02,0.01,1.10000000021524
4421,PSP,2012,Action,Idea Factory,0.0,0.0,0.0,1.0199999996979
2467,PS4,2014,Action,Tecmo Koei,0.06,0.07,0.02,1.02999999975121
1490,TG16,1995,Adventure,NEC,0.0,0.0,0.0,1.1399999995367
3227,PS3,2011,Action,Tecmo Koei,0.0,0.0,0.0,1.1399999995367
603,X360,2010,Action,Ubisoft,2.84,0.39,0.24,1.02999999975121
2649,PSV,2012,Role-Playing,Gust,0.0,0.0,0.0,1.08999999973725
2367,3DS,2011,Action,505 Games,0.0,0.04,0.01,1.05999999986859
4940,PSV,2014,Fighting,Arc System Works,0.03,0.0,0.01,1.0199999996979
442,PS,1999,Misc,Aruze Corp,0.0,0.0,0.04,1.49999999983775
1569,PS3,2011,Fighting,Nippon Ichi Software,0.27,0.11,0.05,1.06999999949302
2423,DS,2010,Role-Playing,Square Enix,0.56,0.1,0.05,1.26999999940247
5503,PS2,2006,Role-Playing,Sega,0.0,0.0,0.0,1.18999999985311
822,DC,2000,Adventure,Sega,0.0,0.0,0.0,1.10999999964009
555,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
1041,PS,2001,Strategy,Namco Bandai Games,0.0,0.0,0.01,1.10999999964009
4561,XB,2001,Racing,Microsoft Game Studios,1.37,0.61,0.09,1.0499999998221
5584,Wii,2010,Platform,Sega,0.96,0.61,0.16,1.0100000001483
87,PS3,2012,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.18999999985311
1955,3DS,2015,Misc,Takara Tomy,0.0,0.0,0.0,1.10999999964009
1070,DS,2008,Misc,Nintendo,0.0,0.0,0.0,1.55999999959214
4776,N64,1997,Platform,Acclaim Entertainment,1.37,0.41,0.04,1.03999999984059
3290,PS3,2013,Adventure,Sony Computer Entertainment,0.0,0.0,0.0,1.0499999998221
2292,PSP,2010,Misc,Sega,0.0,0.0,0.0,1.24999999960724
5255,DS,2009,Role-Playing,Sega,0.0,0.0,0.0,1.1399999995367
3595,SNES,1995,Sports,Tecmo Koei,0.0,0.0,0.0,1.29999999939226
1795,PS3,2006,Shooter,Sony Computer Entertainment,1.73,1.73,0.75,1.1399999995367
2690,PSP,2012,Action,Quinrose,0.0,0.0,0.0,1.0100000001483
504,PSP,2009,Fighting,Sony Computer Entertainment,0.0,0.0,0.0,1.08999999973725
2732,Wii,2007,Shooter,Sega,0.42,0.21,0.07,1.07999999985298
5351,DS,2009,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.0499999998221
5370,Wii,2008,Role-Playing,Namco Bandai Games,0.22,0.05,0.03,1.24000000047499
66,PS2,2002,Strategy,Tecmo Koei,0.05,0.04,0.01,1.18999999985311
5013,PS3,2013,Strategy,Namco Bandai Games,0.0,0.0,0.0,1.06999999949302
1770,GBA,2004,Puzzle,Nintendo,0.0,0.0,0.0,1.06999999949302
4525,PS3,2013,Role-Playing,Falcom Corporation,0.0,0.0,0.0,1.0199999996979
5260,PS2,2006,Fighting,Ignition Entertainment,0.01,0.01,0.0,1.0499999998221
3620,PS2,2006,Action,LucasArts,1.85,0.64,0.19,1.0100000001483
1874,PS2,2006,Racing,Atari,0.12,0.1,0.03,1.02999999975121
2654,PS,1997,Simulation,SquareSoft,0.0,0.0,0.02,1.28999999951808
4479,Wii,2007,Simulation,Taito,0.0,0.0,0.0,1.0199999996979
5104,PSP,2012,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
3804,PS2,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.47000000030775
1311,PS3,2007,Shooter,Activision,3.1,2.3,1.04,1.28000000008765
932,SAT,1997,Strategy,NCS,0.0,0.0,0.0,1.10999999964009
3558,PS3,2011,Fighting,Namco Bandai Games,0.2,0.08,0.04,1.03999999984059
1478,DS,2009,Role-Playing,Nintendo,0.0,0.21,0.03,2.18000000043383
177,N64,2001,Sports,Media Factory,0.0,0.0,0.0,1.14999999956857
4450,PSV,2014,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.0100000001483
5812,PS,1996,Sports,Namco Bandai Games,0.0,0.0,0.03,1.40999999944999
2096,PSP,2012,Action,FuRyu,0.0,0.0,0.0,1.0100000001483
1591,DS,2009,Puzzle,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
1396,SNES,1993,Platform,Nintendo,5.99,2.15,0.29,3.12000000055726
1788,PS3,2013,Racing,Codemasters,0.07,0.23,0.09,1.0100000001483
898,PS,2002,Role-Playing,Enix Corporation,0.0,0.0,0.02,1.29999999939226
2881,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.07,1.07999999985298
654,SAT,1996,Sports,Sega,0.0,0.0,0.0,1.28999999951808
2045,3DS,2011,Puzzle,Square Enix,0.08,0.15,0.03,1.05999999986859
3598,X360,2010,Shooter,Take-Two Interactive,1.45,0.55,0.19,1.0199999996979
3378,SNES,1995,Role-Playing,Enix Corporation,0.0,0.0,0.0,1.1300000003116
1926,NES,1986,Action,Hudson Soft,0.0,0.0,0.0,2.14999999969992
796,X360,2006,Shooter,Ubisoft,1.4,0.02,0.1,1.0199999996979
2738,Wii,2011,Misc,Nintendo,0.24,0.43,0.09,1.17999999943646
3858,DS,2007,Platform,505 Games,0.0,0.0,0.0,1.1399999995367
1581,PSP,2012,Adventure,Idea Factory,0.0,0.0,0.0,1.0499999998221
5593,PS2,2002,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.07,1.26000000004613
5113,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
3315,Wii,2008,Fighting,Sega,0.0,0.0,0.0,1.05999999986859
4593,PS2,2000,Strategy,Midas Interactive Entertainment,0.0,0.0,0.0,1.05999999986859
1119,DS,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.10000000021524
5306,PS2,2005,Action,Namco Bandai Games,0.0,0.0,0.0,1.17999999943646
689,PS4,2016,Role-Playing,Square Enix,0.06,0.07,0.02,1.1399999995367
923,SNES,1994,Sports,Media Rings,0.0,0.0,0.0,1.36000000034277
3800,PSV,2012,Action,Konami Digital Entertainment,0.0,0.0,0.0,1.08999999973725
2377,PS2,2002,Sports,Electronic Arts,1.25,0.15,0.22,1.02999999975121
1866,X360,2006,Role-Playing,Namco Bandai Games,0.12,0.0,0.01,1.02999999975121
2393,PS,1994,Sports,Sony Computer Entertainment,0.11,0.08,0.03,1.17000000022269
31,PS2,2006,Action,Capcom,0.0,0.0,0.0,1.26000000004613
4698,X360,2010,Shooter,Capcom,0.38,0.24,0.06,1.07999999985298
1159,DS,2009,Role-Playing,Square Enix,0.23,0.11,0.03,1.22999999952728
1439,PS,1996,Platform,Sony Computer Entertainment,3.23,2.35,0.3,1.93999999985404
5897,3DS,2012,Role-Playing,Nintendo,1.12,0.39,0.12,1.64000000026878
936,DS,2009,Role-Playing,Nintendo,0.66,0.69,0.15,5.35000000049265
2084,DS,2010,Puzzle,Nintendo,1.63,0.52,0.18,1.34999999939204
2147,DS,2007,Fighting,505 Games,0.0,0.0,0.0,1.03999999984059
4361,SAT,1998,Strategy,Media Works,0.0,0.0,0.0,1.02999999975121
672,GEN,1994,Racing,Sega,0.0,0.0,0.0,1.26000000004613
3373,NES,1987,Role-Playing,Enix Corporation,0.15,0.0,0.0,3.4099999989926
1016,PSP,2012,Action,Broccoli,0.0,0.0,0.0,1.0100000001483
3352,PS2,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.10000000021524
1736,PS2,2007,Misc,Irem Software Engineering,0.0,0.0,0.0,1.0499999998221
3494,DS,2005,Platform,Nintendo,0.72,0.06,0.07,1.21000000047353
3393,PS2,2005,Sports,Konami Digital Entertainment,0.12,2.26,0.77,1.89999999967245
49,GC,2003,Role-Playing,Nintendo,0.72,0.38,0.04,1.36000000034277
3546,PSV,2014,Misc,Marvelous Entertainment,0.0,0.0,0.0,1.02999999975121
1782,PS,1998,Strategy,ArtDink,0.0,0.0,0.01,1.08999999973725
1422,DS,2009,Fighting,Konami Digital Entertainment,0.0,0.0,0.0,1.1599999998628
3744,PS,2000,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.01,1.20000000024725
3702,PS2,2003,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.63000000029557
5265,N64,1996,Misc,Seta Corporation,0.0,0.0,0.03,1.05999999986859
3886,PSP,2010,Role-Playing,Atlus,0.06,0.0,0.01,1.0199999996979
1673,DS,2010,Strategy,Konami Digital Entertainment,0.18,0.02,0.02,1.08999999973725
5834,WS,2000,Role-Playing,SquareSoft,0.0,0.0,0.0,1.51000000026148
1038,GB,1995,Puzzle,Nintendo,0.0,0.0,0.0,1.61999999960425
2290,DS,2004,Simulation,Electronic Arts,0.4,0.01,0.0,1.0199999996979
1691,Wii,2009,Sports,Hudson Soft,0.33,0.34,0.07,1.08999999973725
4425,PS3,2013,Action,Tecmo Koei,0.0,0.0,0.0,1.02999999975121
4201,PSV,2012,Action,Prototype,0.0,0.0,0.0,1.02999999975121
1802,PS2,2005,Shooter,Sony Computer Entertainment,1.22,0.34,0.1,1.03999999984059
2,PSP,2009,Adventure,Konami Digital Entertainment,0.0,0.0,0.0,1.02999999975121
6025,DS,2011,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
1367,NES,1984,Platform,Namco Bandai Games,0.0,0.0,0.0,1.69000000010988
4664,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.17,1.06999999949302
622,N64,1996,Action,Nintendo,2.0,0.5,0.03,1.11999999965616
4344,PS4,2016,Adventure,Square Enix,0.14,0.15,0.06,1.02999999975121
4879,DS,2006,Role-Playing,Ubisoft,0.09,0.0,0.01,1.0199999996979
3100,DS,2007,Action,Nintendo,0.09,0.0,0.01,1.1300000003116
1433,PS,2002,Action,Namco Bandai Games,0.0,0.0,0.01,1.1300000003116
5025,DS,2009,Sports,Sega,1.22,1.66,0.38,1.26999999940247
1261,DS,2005,Misc,Nintendo,4.75,9.26,2.05,5.15999999745369
507,DS,2009,Role-Playing,Nintendo,2.26,0.48,0.27,1.8099999994973
3603,DS,2007,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.10000000021524
2169,PSV,2014,Adventure,Prototype,0.0,0.0,0.0,1.0199999996979
407,PS,1996,Action,Namco Bandai Games,0.0,0.0,0.02,1.36000000034277
104,3DS,2012,Sports,Nintendo,0.26,0.29,0.05,1.32999999968923
5904,PS2,2000,Fighting,Ubisoft,0.16,0.13,0.04,1.05999999986859
4045,PSP,2009,Racing,Sony Computer Entertainment,0.5,1.59,0.87,1.30999999972089
5059,PS,1998,Fighting,Agetec,0.05,0.04,0.01,1.06999999949302
3358,DS,2010,Misc,Namco Bandai Games,0.0,0.0,0.0,1.0499999998221
3632,X360,2008,Fighting,Ubisoft,0.92,0.44,0.15,1.06999999949302
2314,SAT,1994,Shooter,Sega,0.0,0.0,0.0,1.20000000024725
4381,PS3,2009,Action,Tecmo Koei,0.0,0.0,0.0,1.22999999952728
2063,SNES,1994,Sports,Human Entertainment,0.0,0.0,0.0,1.37000000021915
4031,X360,2012,Action,Square Enix,0.68,0.9,0.17,1.0100000001483
3518,PS3,2008,Platform,Sony Computer Entertainment,2.8,2.05,0.9,1.17000000022269
2727,Wii,2008,Misc,Nintendo,0.0,0.0,0.0,1.07999999985298
2286,X360,2008,Action,Namco Bandai Games,0.07,0.03,0.01,1.07999999985298
4482,PS2,2006,Adventure,Sony Computer Entertainment,0.0,0.0,0.0,1.0100000001483
1918,DS,2010,Action,Namco Bandai Games,0.0,0.0,0.0,1.0199999996979
1106,WiiU,2015,Action,Nippon Ichi Software,0.08,0.02,0.01,1.0100000001483
3949,NES,1985,Sports,Nintendo,0.18,0.23,0.02,2.53000000065924
4623,PSV,2014,Role-Playing,Nippon Ichi Software,0.03,0.02,0.01,1.02999999975121
3469,X360,2013,Racing,Electronic Arts,0.37,0.38,0.08,1.0100000001483
3097,DS,2010,Role-Playing,Nintendo,5.57,3.28,0.82,6.65000000220938
3307,PS3,2013,Action,Konami Digital Entertainment,0.03,0.43,0.01,1.51000000026148
5850,GC,2005,Action,Capcom,0.98,0.42,0.06,1.2200000003109
233,SNES,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.1599999998628
347,PS,2000,Platform,Capcom,0.3,0.21,0.05,1.20000000024725
3054,3DS,2012,Adventure,ChunSoft,0.0,0.0,0.0,1.02999999975121
860,PS,1999,Sports,Konami Digital Entertainment,0.0,0.0,0.02,1.29999999939226
3014,PS2,2006,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.0,1.06999999949302
1785,PS3,2008,Shooter,Electronic Arts,0.76,0.36,0.18,1.0499999998221
6038,PS3,2008,Role-Playing,Atari,0.19,0.13,0.06,1.06999999949302
3174,PS2,2004,Platform,Sony Computer Entertainment,1.31,0.74,0.22,1.30999999972089
4250,SAT,1994,Simulation,Sega,0.0,0.0,0.0,1.28000000008765
4284,PS2,2007,Action,Capcom,0.0,0.0,0.0,1.20000000024725
3249,PS3,2012,Shooter,Activision,4.99,5.88,2.52,1.65000000014439
3541,PSP,2013,Adventure,Alchemist,0.0,0.0,0.0,1.0100000001483
3879,PS3,2011,Shooter,Activision,5.54,5.82,1.62,1.49000000006352
3202,NES,1988,Platform,Nintendo,5.39,1.18,0.19,1.69999999989431
4803,SNES,1995,Platform,Banpresto,0.0,0.0,0.0,1.03999999984059
4063,PS,1995,Adventure,Psygnosis,0.0,0.0,0.0,1.06999999949302
3445,PSP,2008,Adventure,System Soft,0.0,0.0,0.0,1.0199999996979
4673,PS2,2007,Misc,Sega,0.0,0.0,0.0,1.0199999996979
2326,3DS,2014,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.1300000003116
4820,PS3,2013,Fighting,Namco Bandai Games,0.05,0.02,0.01,1.49999999983775
1048,PSP,2008,Platform,Tecmo Koei,0.02,0.01,0.01,1.0499999998221
1708,PS3,2010,Action,Konami Digital Entertainment,0.1,0.04,0.02,1.03999999984059
5533,DS,2008,Role-Playing,Square Enix,0.11,0.02,0.01,1.0499999998221
5636,GB,1999,Strategy,Konami Digital Entertainment,0.0,0.0,0.0,2.10000000056831
1141,PSP,2010,Fighting,Namco Bandai Games,0.11,0.04,0.03,1.08999999973725
1009,3DS,2014,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.11999999965616
5799,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.0,1.02999999975121
591,PS4,2015,Shooter,Activision,0.77,0.78,0.31,1.03999999984059
2885,Wii,2010,Strategy,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
2355,X360,2013,Sports,Electronic Arts,0.92,2.93,0.46,1.0100000001483
1304,PSP,2010,Adventure,Yeti,0.0,0.0,0.0,1.02999999975121
1316,PS2,2003,Simulation,Agetec,0.07,0.06,0.02,1.1599999998628
1686,PS2,2002,Adventure,Success,0.0,0.0,0.0,1.02999999975121
1176,DS,2007,Simulation,Rising Star Games,0.44,0.01,0.04,1.24999999960724
79,PS2,2005,Action,Tecmo Koei,0.11,0.08,0.03,1.34999999939204
1744,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.06999999949302
2939,PS3,2011,Shooter,THQ,0.32,0.4,0.15,1.03999999984059
2987,Wii,2007,Action,Disney Interactive Studios,0.39,0.02,0.04,1.0100000001483
1746,PS,1996,Fighting,Sony Computer Entertainment,0.12,0.08,0.06,1.65999999938837
5099,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.30999999972089
722,3DS,2015,Action,FuRyu,0.0,0.0,0.0,1.0499999998221
5320,PS4,2016,Misc,Aqua Plus,0.0,0.0,0.0,1.03999999984059
1420,DS,2006,Strategy,Tecmo Koei,0.0,0.0,0.0,1.0100000001483
3643,SAT,1998,Role-Playing,Compile,0.0,0.0,0.0,1.02999999975121
5883,SNES,1992,Fighting,Konami Digital Entertainment,0.0,0.0,0.0,1.05999999986859
4669,PS,1997,Role-Playing,Gust,0.0,0.0,0.02,1.22999999952728
40,NES,1983,Platform,Nintendo,0.51,0.12,0.02,1.4499999993729
3073,DS,2009,Role-Playing,Sega,0.07,0.06,0.01,1.06999999949302
3438,N64,2000,Platform,Nintendo,0.63,0.06,0.04,2.029999999891
2689,PSP,2009,Role-Playing,Sega,0.08,0.11,0.06,1.61999999960425
5805,PS2,2006,Action,Tecmo Koei,0.0,0.0,0.0,1.18999999985311
3008,DS,2007,Misc,Konami Digital Entertainment,0.0,0.0,0.0,1.0100000001483
1049,DS,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.07999999985298
718,XB,2002,Role-Playing,Atlus,0.0,0.0,0.0,1.0499999998221
4391,PS2,2006,Misc,Daito,0.0,0.0,0.0,1.02999999975121
